RestaurantID,RestaurantName,City,State,OrderID,OrderDate,OrderType,PaymentMethod,CustomerID,Gender,AgeGroup,ItemID,ItemName,Category,Quantity,UnitPrice,Discount,TotalPrice,NetPrice,CostPrice,Profit
R110,McDonald's Delhi,Delhi,Delhi,O294748,2025-01-13,Dine-in,Cash,C19755,Male,18–25,I16,Strawberry Shake,Beverage,1,100,15,100,85,60,25
R103,McDonald's Jammu,Jammu,Jammu and Kashmir,O237998,2024-11-11,Delivery,App,C11946,Male,46–60,I04,McChicken,Burger,3,130,15,390,375,75,150
R107,McDonald's Delhi,Delhi,Delhi,O255112,2025-01-14,Dine-in,Cash,C15867,Female,Under 18,I07,Coca-Cola,Beverage,2,40,5,80,75,20,35
R105,McDonald's Jaipur,Jaipur,Rajasthan,O236397,2024-09-24,Dine-in,Cash,C19171,Male,26–35,I01,Veg Maharaja Mac,Burger,1,170,10,170,160,100,60
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O227066,2025-02-25,Takeaway,App,C11707,Female,46–60,I03,McAloo Tikki,Burger,1,55,0,55,55,30,25
R105,McDonald's Chandigarh,Chandigarh,Chandigarh,O216096,2024-10-08,Dine-in,Cash,C18200,Male,46–60,I05,Fries - Regular,Fries,2,50,0,100,100,22,56
R104,McDonald's Delhi,Delhi,Delhi,O205759,2024-12-05,Dine-in,Cash,C16624,Female,46–60,I04,McChicken,Burger,2,130,15,260,245,75,95
R102,McDonald's Amritsar,Amritsar,Punjab,O265243,2024-06-04,Dine-in,Cash,C19159,Male,26–35,I15,Peri Peri Fries,Fries,3,95,10,285,275,45,140
R106,McDonald's Noida,Noida,Uttar Pradesh,O223200,2024-11-19,Dine-in,Card,C18902,Other,60+,I11,Soft Serve Cone,Dessert,3,30,15,90,75,10,45
R106,McDonald's Lucknow,Lucknow,Uttar Pradesh,O214220,2024-10-23,Delivery,App,C19920,Male,46–60,I15,Peri Peri Fries,Fries,1,95,20,95,75,45,30
R103,McDonald's Noida,Noida,Uttar Pradesh,O299462,2024-09-13,Dine-in,Card,C15727,Male,36–45,I02,Chicken Maharaja Mac,Burger,1,190,0,190,190,115,75
R103,McDonald's Delhi,Delhi,Delhi,O225204,2025-02-26,Takeaway,Cash,C17396,Female,36–45,I17,Paneer Wrap,Burger,1,120,10,120,110,65,45
R110,McDonald's Jammu,Jammu,Jammu and Kashmir,O247250,2024-12-10,Delivery,Card,C14779,Female,36–45,I10,McFlurry,Dessert,1,90,15,90,75,60,15
R105,McDonald's Jaipur,Jaipur,Rajasthan,O236488,2024-08-26,Dine-in,Cash,C11116,Female,46–60,I19,Veg Pizza McPuff,Sides,3,42,15,126,111,22,45
R105,McDonald's Gurugram,Gurugram,Haryana,O264206,2024-08-10,Dine-in,Card,C15374,Male,26–35,I08,Sprite,Beverage,1,40,0,40,40,20,20
R107,McDonald's Jaipur,Jaipur,Rajasthan,O233295,2024-04-20,Delivery,App,C19008,Female,Under 18,I01,Veg Maharaja Mac,Burger,2,170,15,340,325,100,125
R106,McDonald's Lucknow,Lucknow,Uttar Pradesh,O232137,2024-05-18,Delivery,App,C14877,Male,36–45,I04,McChicken,Burger,1,130,0,130,130,75,55
R108,McDonald's Noida,Noida,Uttar Pradesh,O260834,2024-11-05,Dine-in,Card,C13163,Male,Under 18,I08,Sprite,Beverage,3,40,0,120,120,20,60
R107,McDonald's Chandigarh,Chandigarh,Chandigarh,O292077,2024-12-23,Delivery,App,C12573,Female,36–45,I16,Strawberry Shake,Beverage,2,100,0,200,200,60,80
R106,McDonald's Delhi,Delhi,Delhi,O268313,2025-02-27,Delivery,App,C10676,Female,46–60,I09,Cold Coffee,Beverage,3,90,10,270,260,50,110
R106,McDonald's Gurugram,Gurugram,Haryana,O271762,2024-08-29,Takeaway,Cash,C12573,Male,18–25,I12,Brownie Sundae,Dessert,3,110,10,330,320,65,125
R110,McDonald's Jaipur,Jaipur,Rajasthan,O224511,2024-12-20,Dine-in,Card,C11220,Female,18–25,I01,Veg Maharaja Mac,Burger,1,170,0,170,170,100,70
R107,McDonald's Amritsar,Amritsar,Punjab,O226622,2024-05-11,Dine-in,Cash,C12288,Female,36–45,I03,McAloo Tikki,Burger,1,55,5,55,50,30,20
R101,McDonald's Dehradun,Dehradun,Uttarakhand,O294568,2024-09-07,Delivery,Card,C10068,Female,18–25,I16,Strawberry Shake,Beverage,3,100,20,300,280,60,100
R109,McDonald's Jammu,Jammu,Jammu and Kashmir,O269817,2025-01-09,Takeaway,Cash,C11119,Female,18–25,I20,Chocolate Shake,Beverage,1,100,15,100,85,60,25
R102,McDonald's Noida,Noida,Uttar Pradesh,O251671,2025-02-07,Delivery,Card,C19139,Male,18–25,I20,Chocolate Shake,Beverage,1,100,20,100,80,60,20
R107,McDonald's Amritsar,Amritsar,Punjab,O206946,2024-04-05,Dine-in,Card,C14254,Female,36–45,I02,Chicken Maharaja Mac,Burger,3,190,15,570,555,115,210
R106,McDonald's Gurugram,Gurugram,Haryana,O265183,2024-06-28,Dine-in,App,C12214,Female,46–60,I20,Chocolate Shake,Beverage,1,100,0,100,100,60,40
R109,McDonald's Delhi,Delhi,Delhi,O232385,2024-12-01,Takeaway,Card,C12065,Male,60+,I03,McAloo Tikki,Burger,1,55,5,55,50,30,20
R100,McDonald's Amritsar,Amritsar,Punjab,O254876,2024-10-19,Delivery,Card,C18317,Female,36–45,I01,Veg Maharaja Mac,Burger,3,170,15,510,495,100,195
R102,McDonald's Noida,Noida,Uttar Pradesh,O244823,2025-01-20,Dine-in,App,C16839,Male,Under 18,I13,Masala Wedges,Sides,1,65,20,65,45,35,10
R105,McDonald's Noida,Noida,Uttar Pradesh,O264057,2024-06-25,Takeaway,App,C10572,Male,Under 18,I13,Masala Wedges,Sides,3,65,5,195,190,35,85
R108,McDonald's Amritsar,Amritsar,Punjab,O222283,2024-06-20,Takeaway,Cash,C11307,Female,60+,I09,Cold Coffee,Beverage,2,90,15,180,165,50,65
R102,McDonald's Lucknow,Lucknow,Uttar Pradesh,O291574,2024-09-04,Dine-in,Card,C15584,Female,60+,I20,Chocolate Shake,Beverage,1,100,15,100,85,60,25
R105,McDonald's Gurugram,Gurugram,Haryana,O275498,2024-05-12,Dine-in,Cash,C19744,Male,36–45,I04,McChicken,Burger,2,130,0,260,260,75,110
R100,McDonald's Shimla,Shimla,Himachal Pradesh,O241541,2024-10-29,Takeaway,Cash,C11357,Female,46–60,I19,Veg Pizza McPuff,Sides,1,42,15,42,27,22,5
R105,McDonald's Jaipur,Jaipur,Rajasthan,O208482,2024-07-04,Dine-in,Cash,C12653,Male,26–35,I19,Veg Pizza McPuff,Sides,2,42,0,84,84,22,40
R101,McDonald's Jammu,Jammu,Jammu and Kashmir,O258776,2024-06-17,Takeaway,App,C11240,Other,60+,I08,Sprite,Beverage,2,40,20,80,60,20,20
R110,McDonald's Gurugram,Gurugram,Haryana,O200918,2024-06-01,Delivery,Cash,C17792,Male,18–25,I01,Veg Maharaja Mac,Burger,3,170,20,510,490,100,190
R110,McDonald's Shimla,Shimla,Himachal Pradesh,O223931,2024-05-19,Takeaway,App,C15494,Male,46–60,I17,Paneer Wrap,Burger,2,120,0,240,240,65,110
R108,McDonald's Noida,Noida,Uttar Pradesh,O247834,2024-12-13,Takeaway,App,C17211,Male,60+,I17,Paneer Wrap,Burger,3,120,20,360,340,65,145
R102,McDonald's Lucknow,Lucknow,Uttar Pradesh,O232645,2024-09-17,Dine-in,Cash,C15757,Female,Under 18,I12,Brownie Sundae,Dessert,2,110,20,220,200,65,70
R102,McDonald's Noida,Noida,Uttar Pradesh,O280069,2024-04-06,Delivery,App,C15865,Female,Under 18,I15,Peri Peri Fries,Fries,1,95,0,95,95,45,50
R103,McDonald's Jaipur,Jaipur,Rajasthan,O233886,2025-01-06,Delivery,Card,C14492,Female,Under 18,I02,Chicken Maharaja Mac,Burger,1,190,15,190,175,115,60
R101,McDonald's Jammu,Jammu,Jammu and Kashmir,O247480,2025-01-06,Dine-in,Cash,C14997,Female,18–25,I07,Coca-Cola,Beverage,2,40,15,80,65,20,25
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O219120,2024-04-11,Takeaway,App,C14695,Male,18–25,I04,McChicken,Burger,2,130,0,260,260,75,110
R110,McDonald's Gurugram,Gurugram,Haryana,O204097,2024-04-05,Dine-in,Card,C16846,Male,46–60,I02,Chicken Maharaja Mac,Burger,3,190,5,570,565,115,220
R108,McDonald's Delhi,Delhi,Delhi,O273573,2025-03-26,Takeaway,Card,C11644,Female,26–35,I10,McFlurry,Dessert,3,90,15,270,255,60,75
R107,McDonald's Dehradun,Dehradun,Uttarakhand,O288235,2024-12-07,Dine-in,Card,C17052,Male,46–60,I13,Masala Wedges,Sides,2,65,15,130,115,35,45
R110,McDonald's Chandigarh,Chandigarh,Chandigarh,O224217,2024-05-09,Delivery,App,C12822,Female,26–35,I13,Masala Wedges,Sides,2,65,20,130,110,35,40
R102,McDonald's Jammu,Jammu,Jammu and Kashmir,O288065,2025-02-06,Dine-in,App,C13216,Female,Under 18,I10,McFlurry,Dessert,3,90,15,270,255,60,75
R108,McDonald's Delhi,Delhi,Delhi,O267585,2025-02-16,Delivery,App,C11299,Male,60+,I19,Veg Pizza McPuff,Sides,1,42,0,42,42,22,20
R110,McDonald's Jammu,Jammu,Jammu and Kashmir,O291677,2024-06-14,Takeaway,Card,C19274,Female,36–45,I03,McAloo Tikki,Burger,3,55,0,165,165,30,75
R110,McDonald's Delhi,Delhi,Delhi,O208429,2025-01-04,Delivery,Card,C16179,Female,36–45,I07,Coca-Cola,Beverage,2,40,0,80,80,20,40
R105,McDonald's Gurugram,Gurugram,Haryana,O254792,2024-05-27,Takeaway,App,C14713,Female,18–25,I12,Brownie Sundae,Dessert,2,110,10,220,210,65,80
R105,McDonald's Chandigarh,Chandigarh,Chandigarh,O233835,2024-12-28,Takeaway,App,C15386,Female,36–45,I11,Soft Serve Cone,Dessert,2,30,0,60,60,10,40
R104,McDonald's Gurugram,Gurugram,Haryana,O281477,2024-04-11,Delivery,Card,C15852,Female,26–35,I10,McFlurry,Dessert,1,90,0,90,90,60,30
R110,McDonald's Jaipur,Jaipur,Rajasthan,O207820,2025-01-15,Delivery,Cash,C18611,Male,46–60,I07,Coca-Cola,Beverage,3,40,5,120,115,20,55
R102,McDonald's Jaipur,Jaipur,Rajasthan,O216364,2024-07-29,Delivery,Cash,C11993,Male,60+,I07,Coca-Cola,Beverage,2,40,0,80,80,20,40
R101,McDonald's Jaipur,Jaipur,Rajasthan,O278619,2024-07-14,Delivery,App,C13619,Female,Under 18,I17,Paneer Wrap,Burger,3,120,20,360,340,65,145
R105,McDonald's Jaipur,Jaipur,Rajasthan,O241177,2024-10-22,Takeaway,App,C10377,Female,60+,I20,Chocolate Shake,Beverage,2,100,0,200,200,60,80
R107,McDonald's Gurugram,Gurugram,Haryana,O212383,2024-09-29,Takeaway,Card,C10957,Male,60+,I01,Veg Maharaja Mac,Burger,3,170,20,510,490,100,190
R109,McDonald's Jammu,Jammu,Jammu and Kashmir,O207941,2024-05-02,Delivery,Card,C10792,Female,18–25,I20,Chocolate Shake,Beverage,1,100,0,100,100,60,40
R102,McDonald's Amritsar,Amritsar,Punjab,O220097,2024-05-25,Takeaway,Cash,C12152,Male,46–60,I14,McPuff,Sides,3,42,15,126,111,20,51
R103,McDonald's Gurugram,Gurugram,Haryana,O282228,2024-08-06,Delivery,Card,C14720,Female,36–45,I06,Fries - Large,Fries,1,80,20,80,60,35,25
R108,McDonald's Jammu,Jammu,Jammu and Kashmir,O284509,2024-09-25,Takeaway,App,C18588,Female,46–60,I20,Chocolate Shake,Beverage,2,100,0,200,200,60,80
R109,McDonald's Chandigarh,Chandigarh,Chandigarh,O255530,2025-02-26,Delivery,App,C15423,Female,18–25,I19,Veg Pizza McPuff,Sides,1,42,0,42,42,22,20
R109,McDonald's Shimla,Shimla,Himachal Pradesh,O204428,2024-07-19,Takeaway,App,C11867,Female,18–25,I14,McPuff,Sides,1,42,10,42,32,20,12
R107,McDonald's Delhi,Delhi,Delhi,O279889,2024-12-09,Delivery,Cash,C14784,Female,36–45,I14,McPuff,Sides,3,42,10,126,116,20,56
R103,McDonald's Noida,Noida,Uttar Pradesh,O216682,2024-07-13,Takeaway,Cash,C10500,Female,26–35,I06,Fries - Large,Fries,1,80,0,80,80,35,45
R104,McDonald's Noida,Noida,Uttar Pradesh,O290775,2024-09-21,Dine-in,Card,C15262,Female,Under 18,I06,Fries - Large,Fries,2,80,0,160,160,35,90
R101,McDonald's Delhi,Delhi,Delhi,O289586,2024-09-29,Dine-in,Cash,C15569,Male,18–25,I09,Cold Coffee,Beverage,2,90,15,180,165,50,65
R107,McDonald's Lucknow,Lucknow,Uttar Pradesh,O241653,2025-02-17,Dine-in,Card,C13076,Male,26–35,I02,Chicken Maharaja Mac,Burger,3,190,20,570,550,115,205
R104,McDonald's Delhi,Delhi,Delhi,O275875,2024-09-14,Takeaway,Cash,C11391,Male,36–45,I19,Veg Pizza McPuff,Sides,3,42,5,126,121,22,55
R100,McDonald's Noida,Noida,Uttar Pradesh,O251239,2024-08-02,Takeaway,Cash,C13015,Female,26–35,I12,Brownie Sundae,Dessert,2,110,10,220,210,65,80
R102,McDonald's Chandigarh,Chandigarh,Chandigarh,O208529,2024-11-17,Delivery,Cash,C15190,Male,18–25,I16,Strawberry Shake,Beverage,2,100,20,200,180,60,60
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O222659,2024-04-08,Dine-in,Cash,C12104,Female,60+,I04,McChicken,Burger,2,130,5,260,255,75,105
R110,McDonald's Chandigarh,Chandigarh,Chandigarh,O257031,2024-07-05,Delivery,App,C13010,Female,18–25,I11,Soft Serve Cone,Dessert,3,30,10,90,80,10,50
R110,McDonald's Shimla,Shimla,Himachal Pradesh,O237827,2024-09-27,Takeaway,Cash,C14882,Female,60+,I02,Chicken Maharaja Mac,Burger,3,190,15,570,555,115,210
R101,McDonald's Noida,Noida,Uttar Pradesh,O253480,2025-01-20,Takeaway,Cash,C11798,Female,46–60,I11,Soft Serve Cone,Dessert,1,30,10,30,20,10,10
R110,McDonald's Jammu,Jammu,Jammu and Kashmir,O235442,2024-09-30,Delivery,App,C15617,Male,18–25,I12,Brownie Sundae,Dessert,1,110,10,110,100,65,35
R108,McDonald's Delhi,Delhi,Delhi,O214653,2024-07-31,Dine-in,Cash,C13707,Male,18–25,I05,Fries - Regular,Fries,3,50,5,150,145,22,79
R106,McDonald's Lucknow,Lucknow,Uttar Pradesh,O206749,2024-04-15,Takeaway,Card,C14660,Male,46–60,I06,Fries - Large,Fries,2,80,20,160,140,35,70
R105,McDonald's Noida,Noida,Uttar Pradesh,O270082,2025-01-11,Dine-in,Cash,C12849,Other,Under 18,I16,Strawberry Shake,Beverage,2,100,20,200,180,60,60
R104,McDonald's Amritsar,Amritsar,Punjab,O237100,2024-12-18,Takeaway,Cash,C12702,Female,36–45,I15,Peri Peri Fries,Fries,1,95,15,95,80,45,35
R106,McDonald's Chandigarh,Chandigarh,Chandigarh,O282397,2024-09-28,Dine-in,Cash,C13965,Female,60+,I04,McChicken,Burger,2,130,5,260,255,75,105
R107,McDonald's Gurugram,Gurugram,Haryana,O262115,2024-08-04,Dine-in,Cash,C14862,Male,Under 18,I18,Chicken Nuggets,Sides,2,120,15,240,225,70,85
R109,McDonald's Amritsar,Amritsar,Punjab,O288742,2024-04-12,Delivery,Cash,C15074,Female,Under 18,I19,Veg Pizza McPuff,Sides,2,42,0,84,84,22,40
R102,McDonald's Jaipur,Jaipur,Rajasthan,O256470,2024-04-17,Takeaway,App,C11190,Male,60+,I06,Fries - Large,Fries,1,80,5,80,75,35,40
R106,McDonald's Jaipur,Jaipur,Rajasthan,O266160,2024-05-01,Takeaway,Card,C14183,Female,46–60,I01,Veg Maharaja Mac,Burger,2,170,15,340,325,100,125
R107,McDonald's Jaipur,Jaipur,Rajasthan,O261762,2024-06-14,Dine-in,Card,C19510,Male,18–25,I16,Strawberry Shake,Beverage,2,100,0,200,200,60,80
R106,McDonald's Jammu,Jammu,Jammu and Kashmir,O202047,2024-10-01,Dine-in,Card,C16197,Male,36–45,I11,Soft Serve Cone,Dessert,2,30,0,60,60,10,40
R103,McDonald's Dehradun,Dehradun,Uttarakhand,O289101,2024-04-30,Takeaway,App,C10615,Female,46–60,I14,McPuff,Sides,2,42,5,84,79,20,39
R105,McDonald's Amritsar,Amritsar,Punjab,O274319,2025-03-28,Takeaway,Card,C11133,Male,Under 18,I12,Brownie Sundae,Dessert,3,110,10,330,320,65,125
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O204399,2024-10-26,Takeaway,Cash,C17461,Male,Under 18,I08,Sprite,Beverage,2,40,5,80,75,20,35
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O240369,2024-04-25,Delivery,Cash,C18397,Male,Under 18,I17,Paneer Wrap,Burger,1,120,5,120,115,65,50
R101,McDonald's Dehradun,Dehradun,Uttarakhand,O292463,2024-05-16,Delivery,Card,C14308,Male,26–35,I19,Veg Pizza McPuff,Sides,3,42,20,126,106,22,40
R101,McDonald's Jaipur,Jaipur,Rajasthan,O286647,2025-02-24,Dine-in,Card,C10335,Male,Under 18,I16,Strawberry Shake,Beverage,3,100,5,300,295,60,115
R109,McDonald's Amritsar,Amritsar,Punjab,O205704,2024-12-25,Takeaway,App,C13308,Female,18–25,I04,McChicken,Burger,1,130,0,130,130,75,55
R102,McDonald's Amritsar,Amritsar,Punjab,O204878,2025-03-25,Takeaway,Cash,C15047,Female,Under 18,I01,Veg Maharaja Mac,Burger,1,170,0,170,170,100,70
R103,McDonald's Amritsar,Amritsar,Punjab,O273318,2024-07-21,Dine-in,App,C17431,Female,36–45,I03,McAloo Tikki,Burger,2,55,20,110,90,30,30
R108,McDonald's Amritsar,Amritsar,Punjab,O219155,2024-06-13,Delivery,Cash,C12498,Female,36–45,I18,Chicken Nuggets,Sides,1,120,5,120,115,70,45
R103,McDonald's Chandigarh,Chandigarh,Chandigarh,O230157,2025-02-27,Delivery,App,C10985,Male,46–60,I03,McAloo Tikki,Burger,1,55,10,55,45,30,15
R106,McDonald's Gurugram,Gurugram,Haryana,O278370,2024-06-06,Delivery,Cash,C13160,Female,26–35,I04,McChicken,Burger,3,130,0,390,390,75,165
R101,McDonald's Chandigarh,Chandigarh,Chandigarh,O269652,2025-01-21,Dine-in,App,C18198,Female,36–45,I06,Fries - Large,Fries,2,80,10,160,150,35,80
R105,McDonald's Delhi,Delhi,Delhi,O246478,2024-09-13,Dine-in,App,C10835,Male,36–45,I06,Fries - Large,Fries,2,80,0,160,160,35,90
R110,McDonald's Jaipur,Jaipur,Rajasthan,O258591,2024-10-17,Takeaway,App,C19840,Female,26–35,I12,Brownie Sundae,Dessert,2,110,10,220,210,65,80
R100,McDonald's Chandigarh,Chandigarh,Chandigarh,O220089,2025-02-06,Dine-in,Cash,C19205,Male,36–45,I12,Brownie Sundae,Dessert,1,110,15,110,95,65,30
R110,McDonald's Shimla,Shimla,Himachal Pradesh,O284140,2024-06-22,Delivery,Cash,C10556,Male,60+,I16,Strawberry Shake,Beverage,3,100,20,300,280,60,100
R101,McDonald's Amritsar,Amritsar,Punjab,O230480,2024-11-26,Takeaway,Cash,C17981,Male,60+,I03,McAloo Tikki,Burger,1,55,10,55,45,30,15
R104,McDonald's Shimla,Shimla,Himachal Pradesh,O214287,2024-12-25,Delivery,App,C10936,Male,60+,I07,Coca-Cola,Beverage,2,40,5,80,75,20,35
R110,McDonald's Jammu,Jammu,Jammu and Kashmir,O200700,2025-02-13,Delivery,App,C19669,Male,36–45,I03,McAloo Tikki,Burger,2,55,15,110,95,30,35
R102,McDonald's Noida,Noida,Uttar Pradesh,O298673,2024-08-23,Takeaway,App,C10010,Male,60+,I18,Chicken Nuggets,Sides,2,120,20,240,220,70,80
R101,McDonald's Shimla,Shimla,Himachal Pradesh,O268151,2024-12-16,Dine-in,Cash,C10720,Male,18–25,I05,Fries - Regular,Fries,3,50,15,150,135,22,69
R106,McDonald's Amritsar,Amritsar,Punjab,O292360,2024-12-15,Delivery,Card,C12269,Male,18–25,I20,Chocolate Shake,Beverage,2,100,0,200,200,60,80
R101,McDonald's Dehradun,Dehradun,Uttarakhand,O260843,2024-04-17,Dine-in,Cash,C19942,Male,60+,I02,Chicken Maharaja Mac,Burger,3,190,10,570,560,115,215
R106,McDonald's Shimla,Shimla,Himachal Pradesh,O266849,2024-11-25,Delivery,Card,C18534,Female,36–45,I20,Chocolate Shake,Beverage,1,100,15,100,85,60,25
R110,McDonald's Shimla,Shimla,Himachal Pradesh,O270203,2025-03-19,Takeaway,Cash,C17347,Male,46–60,I02,Chicken Maharaja Mac,Burger,1,190,5,190,185,115,70
R103,McDonald's Noida,Noida,Uttar Pradesh,O251784,2024-11-27,Takeaway,Card,C18813,Male,46–60,I05,Fries - Regular,Fries,1,50,20,50,30,22,8
R106,McDonald's Dehradun,Dehradun,Uttarakhand,O221605,2024-10-11,Dine-in,Cash,C10257,Female,26–35,I20,Chocolate Shake,Beverage,1,100,5,100,95,60,35
R109,McDonald's Noida,Noida,Uttar Pradesh,O210052,2024-12-27,Delivery,Card,C16576,Male,60+,I08,Sprite,Beverage,1,40,0,40,40,20,20
R106,McDonald's Delhi,Delhi,Delhi,O255020,2024-11-13,Delivery,App,C18815,Male,36–45,I09,Cold Coffee,Beverage,1,90,15,90,75,50,25
R107,McDonald's Amritsar,Amritsar,Punjab,O239623,2025-01-27,Delivery,App,C18732,Other,46–60,I04,McChicken,Burger,2,130,20,260,240,75,90
R104,McDonald's Jaipur,Jaipur,Rajasthan,O208761,2025-02-02,Dine-in,Card,C10310,Female,Under 18,I08,Sprite,Beverage,1,40,15,40,25,20,5
R106,McDonald's Shimla,Shimla,Himachal Pradesh,O285375,2024-04-30,Dine-in,Cash,C16617,Male,Under 18,I15,Peri Peri Fries,Fries,1,95,15,95,80,45,35
R109,McDonald's Delhi,Delhi,Delhi,O205284,2024-04-24,Takeaway,Cash,C17726,Male,Under 18,I07,Coca-Cola,Beverage,1,40,5,40,35,20,15
R104,McDonald's Amritsar,Amritsar,Punjab,O288580,2024-04-26,Delivery,App,C13921,Male,36–45,I17,Paneer Wrap,Burger,3,120,0,360,360,65,165
R104,McDonald's Lucknow,Lucknow,Uttar Pradesh,O259206,2025-01-16,Takeaway,Cash,C16096,Female,Under 18,I11,Soft Serve Cone,Dessert,3,30,20,90,70,10,40
R103,McDonald's Noida,Noida,Uttar Pradesh,O248610,2024-08-02,Dine-in,App,C13980,Female,26–35,I15,Peri Peri Fries,Fries,3,95,20,285,265,45,130
R104,McDonald's Dehradun,Dehradun,Uttarakhand,O290655,2024-05-23,Dine-in,Cash,C12022,Female,60+,I05,Fries - Regular,Fries,1,50,0,50,50,22,28
R101,McDonald's Amritsar,Amritsar,Punjab,O205673,2024-10-06,Dine-in,Cash,C18991,Other,36–45,I09,Cold Coffee,Beverage,3,90,20,270,250,50,100
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O288550,2024-08-02,Delivery,Card,C19073,Female,46–60,I05,Fries - Regular,Fries,3,50,20,150,130,22,64
R110,McDonald's Lucknow,Lucknow,Uttar Pradesh,O262419,2024-12-19,Takeaway,Cash,C13879,Female,Under 18,I15,Peri Peri Fries,Fries,1,95,15,95,80,45,35
R107,McDonald's Chandigarh,Chandigarh,Chandigarh,O210663,2024-05-26,Takeaway,Card,C11541,Male,60+,I13,Masala Wedges,Sides,2,65,20,130,110,35,40
R109,McDonald's Jammu,Jammu,Jammu and Kashmir,O274220,2024-09-13,Delivery,Card,C15060,Female,Under 18,I12,Brownie Sundae,Dessert,1,110,10,110,100,65,35
R109,McDonald's Jaipur,Jaipur,Rajasthan,O277831,2024-11-29,Delivery,App,C18088,Male,18–25,I18,Chicken Nuggets,Sides,3,120,10,360,350,70,140
R110,McDonald's Gurugram,Gurugram,Haryana,O204885,2025-01-05,Takeaway,App,C13279,Female,46–60,I08,Sprite,Beverage,3,40,20,120,100,20,40
R103,McDonald's Jaipur,Jaipur,Rajasthan,O295834,2024-10-02,Takeaway,Cash,C15835,Male,60+,I16,Strawberry Shake,Beverage,2,100,20,200,180,60,60
R104,McDonald's Shimla,Shimla,Himachal Pradesh,O287790,2024-10-02,Delivery,App,C15600,Female,18–25,I01,Veg Maharaja Mac,Burger,2,170,20,340,320,100,120
R108,McDonald's Shimla,Shimla,Himachal Pradesh,O230878,2024-06-25,Dine-in,App,C12598,Female,60+,I03,McAloo Tikki,Burger,2,55,15,110,95,30,35
R102,McDonald's Noida,Noida,Uttar Pradesh,O255197,2024-10-30,Dine-in,App,C15711,Male,26–35,I09,Cold Coffee,Beverage,3,90,5,270,265,50,115
R100,McDonald's Lucknow,Lucknow,Uttar Pradesh,O267272,2025-01-22,Takeaway,Cash,C18592,Male,18–25,I15,Peri Peri Fries,Fries,2,95,10,190,180,45,90
R103,McDonald's Noida,Noida,Uttar Pradesh,O281164,2025-02-28,Delivery,Card,C19348,Female,60+,I02,Chicken Maharaja Mac,Burger,2,190,10,380,370,115,140
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O218459,2024-05-29,Delivery,Card,C17731,Female,18–25,I17,Paneer Wrap,Burger,3,120,5,360,355,65,160
R107,McDonald's Noida,Noida,Uttar Pradesh,O271876,2024-06-06,Takeaway,Cash,C13772,Male,26–35,I13,Masala Wedges,Sides,2,65,10,130,120,35,50
R107,McDonald's Dehradun,Dehradun,Uttarakhand,O223096,2025-02-08,Dine-in,App,C15472,Female,Under 18,I02,Chicken Maharaja Mac,Burger,2,190,10,380,370,115,140
R103,McDonald's Gurugram,Gurugram,Haryana,O298917,2025-03-03,Dine-in,Cash,C18785,Male,18–25,I13,Masala Wedges,Sides,3,65,0,195,195,35,90
R103,McDonald's Shimla,Shimla,Himachal Pradesh,O285348,2024-09-09,Dine-in,Cash,C12156,Female,36–45,I09,Cold Coffee,Beverage,2,90,15,180,165,50,65
R107,McDonald's Jammu,Jammu,Jammu and Kashmir,O247560,2024-04-07,Dine-in,Card,C15698,Male,36–45,I16,Strawberry Shake,Beverage,3,100,15,300,285,60,105
R110,McDonald's Delhi,Delhi,Delhi,O245342,2024-04-17,Dine-in,Card,C17813,Male,26–35,I02,Chicken Maharaja Mac,Burger,3,190,20,570,550,115,205
R105,McDonald's Jaipur,Jaipur,Rajasthan,O223243,2024-09-03,Takeaway,Card,C15975,Male,60+,I02,Chicken Maharaja Mac,Burger,3,190,15,570,555,115,210
R104,McDonald's Shimla,Shimla,Himachal Pradesh,O230155,2024-09-16,Delivery,Card,C12538,Male,26–35,I12,Brownie Sundae,Dessert,3,110,20,330,310,65,115
R110,McDonald's Amritsar,Amritsar,Punjab,O239577,2024-07-06,Dine-in,Card,C10191,Male,18–25,I15,Peri Peri Fries,Fries,3,95,20,285,265,45,130
R109,McDonald's Dehradun,Dehradun,Uttarakhand,O240543,2024-08-20,Dine-in,Card,C13693,Female,Under 18,I09,Cold Coffee,Beverage,3,90,0,270,270,50,120
R108,McDonald's Dehradun,Dehradun,Uttarakhand,O270262,2024-05-01,Delivery,Cash,C14668,Male,36–45,I17,Paneer Wrap,Burger,2,120,15,240,225,65,95
R102,McDonald's Shimla,Shimla,Himachal Pradesh,O212701,2024-08-11,Dine-in,Cash,C11000,Female,18–25,I12,Brownie Sundae,Dessert,2,110,20,220,200,65,70
